Lead_ID,Customer_Name,Industry,Country,Lead_Source,Budget,Company_Size,Salesperson,Status,Revenue,Meetings,Emails,Website_Visits,Last_Contact,Created_Date,Converted,Churned
L103754,Customer_03754,Technology,Brazil,Paid Ads,12888.11,1-10,Bob Smith,New,0.0,17,34,90,2025-07-12,2025-06-12,0,0
L103755,Customer_03755,Retail,United Kingdom,Cold Call,23711.53,11-50,Alice Johnson,New,0.0,11,38,91,2026-03-23,2025-12-20,0,0
L103756,Customer_03756,Real Estate,Brazil,Trade Show,20865.89,1-10,Bob Smith,Proposal Sent,0.0,10,17,11,2025-04-03,2025-02-28,0,0
L103757,Customer_03757,Education,Japan,Trade Show,24102.02,51-200,Alice Johnson,New,0.0,19,43,42,2025-06-07,2025-03-30,0,0
L103758,Customer_03758,Technology,Germany,Paid Ads,9571.49,1-10,Frank Miller,Won,0.0,11,0,60,2026-01-06,2025-09-12,0,0
L103759,Customer_03759,Education,United States,Website,17787.12,11-50,Emma Brown,Won,0.0,1,26,9,2026-03-11,2026-01-13,0,0
L103760,Customer_03760,Finance,United Arab Emirates,Paid Ads,22393.4,1000+,David Wilson,New,0.0,18,36,24,2025-02-16,2024-09-20,0,0
L103761,Customer_03761,Education,Australia,Website,4510.09,51-200,Emma Brown,Lost,0.0,12,18,59,2024-11-29,2024-10-14,0,0
L103762,Customer_03762,Education,Brazil,Paid Ads,43966.59,51-200,Grace Lee,Lost,0.0,13,47,65,2025-11-29,2025-11-09,0,0
L103763,Customer_03763,Real Estate,France,Trade Show,65262.13,51-200,Grace Lee,New,0.0,1,21,10,2026-04-05,2026-01-19,0,0
L103764,Customer_03764,Manufacturing,Germany,Email Campaign,25928.6,1000+,David Wilson,Lost,32918.1,9,45,42,2025-01-14,2024-12-11,1,0
L103765,Customer_03765,Manufacturing,Germany,Email Campaign,23484.98,51-200,Emma Brown,Contacted,0.0,9,32,65,2025-07-10,2025-03-08,0,0
L103766,Customer_03766,Real Estate,Germany,Website,20173.62,51-200,Emma Brown,Negotiation,0.0,16,11,99,2025-11-23,2025-08-21,0,0
L103767,Customer_03767,Telecom,Canada,Partner,10653.0,1000+,Henry Chen,New,0.0,7,41,99,2025-07-26,2025-06-30,0,0
L103768,Customer_03768,Energy,United Kingdom,Trade Show,12368.16,1-10,Grace Lee,Won,0.0,6,1,31,2025-04-07,2025-02-06,0,0
L103769,Customer_03769,Retail,Japan,Paid Ads,26241.13,51-200,Carol Davis,Won,0.0,13,9,67,2026-07-21,2026-02-16,0,0
L103770,Customer_03770,Manufacturing,Australia,Trade Show,6759.8,501-1000,Henry Chen,Lost,0.0,0,38,55,2024-12-17,2024-07-23,0,0
L103771,Customer_03771,Retail,United Arab Emirates,Paid Ads,6358.18,201-500,David Wilson,Lost,0.0,14,45,21,2025-10-02,2025-06-09,0,0
L103772,Customer_03772,Education,Australia,Paid Ads,10115.96,1000+,Grace Lee,New,0.0,0,19,50,2026-09-28,2026-04-19,0,0
L103773,Customer_03773,Finance,France,Email Campaign,21149.62,1000+,Henry Chen,Negotiation,26997.95,4,32,13,2024-09-11,2024-08-23,1,0
L103774,Customer_03774,Manufacturing,Australia,Trade Show,7286.98,51-200,Grace Lee,Contacted,0.0,9,34,12,2024-12-01,2024-07-23,0,0
L103775,Customer_03775,Finance,United Kingdom,Cold Call,11409.58,501-1000,Alice Johnson,New,0.0,3,36,35,2024-09-03,2024-08-30,0,0
L103776,Customer_03776,Education,Japan,Partner,12398.45,11-50,Bob Smith,New,0.0,0,45,26,2025-06-13,2025-02-26,0,0
L103777,Customer_03777,Energy,Brazil,Social Media,6579.35,11-50,Grace Lee,Lost,0.0,8,4,14,2025-12-29,2025-12-20,0,0
L103778,Customer_03778,Hospitality,United Kingdom,Email Campaign,2421.55,1000+,Alice Johnson,Negotiation,0.0,14,9,5,2025-08-28,2025-06-28,0,0
L103779,Customer_03779,Manufacturing,Australia,Trade Show,6512.26,1-10,Alice Johnson,New,0.0,4,45,56,2025-07-10,2025-06-24,0,0
L103780,Customer_03780,Technology,Australia,Cold Call,16036.47,51-200,Carol Davis,Lost,0.0,5,27,0,2025-08-28,2025-07-14,0,0
L103781,Customer_03781,Healthcare,Germany,Social Media,18775.36,201-500,David Wilson,Won,0.0,13,26,78,2026-07-25,2026-04-01,0,0
L103782,Customer_03782,Finance,United Kingdom,Email Campaign,18883.69,51-200,Bob Smith,Contacted,19441.12,18,20,7,2026-04-24,2025-12-05,1,0
L103783,Customer_03783,Telecom,Brazil,Cold Call,20469.69,1000+,Bob Smith,Qualified,0.0,10,18,65,2026-01-28,2025-08-12,0,0
L103784,Customer_03784,Hospitality,Germany,Paid Ads,8617.27,11-50,Carol Davis,Won,0.0,11,12,14,2025-12-24,2025-06-30,0,0
L103785,Customer_03785,Education,Australia,Website,7417.32,201-500,Emma Brown,Negotiation,0.0,16,19,61,2025-12-21,2025-11-28,0,0
L103786,Customer_03786,Finance,Germany,Partner,17370.71,1-10,Emma Brown,Qualified,0.0,1,3,14,2025-07-17,2025-02-02,0,0
L103787,Customer_03787,Technology,India,Referral,11519.25,11-50,Grace Lee,Proposal Sent,0.0,19,14,43,2024-10-31,2024-09-10,0,0
L103788,Customer_03788,Hospitality,United States,Referral,25208.97,11-50,Henry Chen,New,0.0,9,49,65,2026-01-20,2025-08-14,0,0
L103789,Customer_03789,Retail,France,Referral,17447.67,501-1000,Alice Johnson,Proposal Sent,0.0,7,8,17,2025-09-17,2025-04-15,0,0
L103790,Customer_03790,Finance,Australia,Website,32816.1,11-50,Frank Miller,Contacted,0.0,12,36,13,2026-08-14,2026-03-02,0,0
L103791,Customer_03791,Finance,Canada,Website,9644.32,501-1000,Bob Smith,Contacted,0.0,18,1,63,2026-06-07,2026-03-08,0,0
L103792,Customer_03792,Healthcare,India,Partner,28205.55,51-200,Carol Davis,Contacted,0.0,18,36,64,2026-10-10,2026-05-28,0,0
L103793,Customer_03793,Real Estate,United Kingdom,Paid Ads,55507.48,201-500,Carol Davis,Negotiation,67525.15,15,13,41,2024-10-10,2024-07-26,1,0
L103794,Customer_03794,Energy,Canada,Social Media,13871.89,1000+,Frank Miller,Qualified,0.0,9,35,12,2025-12-26,2025-12-12,0,0
L103795,Customer_03795,Healthcare,Brazil,Website,18949.16,1000+,Carol Davis,Qualified,0.0,2,24,30,2025-05-25,2025-03-01,0,0
L103796,Customer_03796,Real Estate,France,Partner,6964.84,1-10,Henry Chen,New,0.0,3,38,21,2025-05-27,2025-04-21,0,0
L103797,Customer_03797,Technology,United Kingdom,Social Media,24980.22,501-1000,David Wilson,Lost,0.0,16,33,65,2026-05-01,2026-04-13,0,0
L103798,Customer_03798,Technology,Japan,Social Media,29446.81,1000+,Grace Lee,Contacted,0.0,2,27,30,2026-04-14,2026-03-21,0,0
L103799,Customer_03799,Technology,Brazil,Paid Ads,9451.07,501-1000,Henry Chen,Qualified,0.0,9,36,37,2025-01-22,2024-12-14,0,0
L103800,Customer_03800,Hospitality,India,Email Campaign,20136.95,11-50,Emma Brown,New,0.0,8,48,26,2025-05-09,2024-12-17,0,0
L103801,Customer_03801,Education,Brazil,Cold Call,16257.85,201-500,Alice Johnson,Negotiation,20433.84,14,29,16,2025-11-28,2025-06-08,1,0
L103802,Customer_03802,Energy,Brazil,Partner,17563.0,201-500,Frank Miller,Qualified,0.0,6,8,81,2026-04-13,2025-11-11,0,0
L103803,Customer_03803,Technology,Brazil,Social Media,23586.12,201-500,David Wilson,Qualified,0.0,14,5,48,2026-01-24,2025-10-01,0,0
L103804,Customer_03804,Technology,Australia,Trade Show,19210.83,51-200,Carol Davis,Lost,0.0,10,27,57,2025-05-27,2024-12-20,0,0
L103805,Customer_03805,Energy,United States,Trade Show,12121.17,201-500,David Wilson,Won,9837.67,17,21,28,2026-04-19,2026-02-27,1,0
L103806,Customer_03806,Finance,Australia,Partner,23940.04,201-500,Carol Davis,Proposal Sent,0.0,3,30,8,2026-10-27,2026-05-17,0,0
L103807,Customer_03807,Finance,Germany,Cold Call,29094.35,51-200,Carol Davis,Qualified,0.0,15,33,73,2026-06-18,2025-12-30,0,0
L103808,Customer_03808,Education,Brazil,Website,9063.98,501-1000,Henry Chen,Lost,0.0,14,9,72,2026-03-30,2026-03-04,0,0
L103809,Customer_03809,Real Estate,Canada,Email Campaign,13342.91,501-1000,Carol Davis,Lost,0.0,16,37,4,2026-05-30,2026-03-20,0,0
L103810,Customer_03810,Healthcare,United Arab Emirates,Trade Show,3873.5,11-50,David Wilson,Negotiation,0.0,9,49,88,2025-10-05,2025-08-16,0,0
L103811,Customer_03811,Manufacturing,Australia,Partner,20100.88,201-500,Frank Miller,Won,0.0,6,16,85,2025-01-05,2024-12-11,0,0
L103812,Customer_03812,Real Estate,Australia,Cold Call,31450.88,501-1000,Bob Smith,Lost,25047.9,10,46,84,2025-04-03,2025-03-03,1,0
L103813,Customer_03813,Manufacturing,United Arab Emirates,Trade Show,11157.79,51-200,Emma Brown,Lost,14087.46,19,46,46,2026-06-24,2026-01-02,1,0
L103814,Customer_03814,Retail,Canada,Partner,14667.73,501-1000,Henry Chen,New,0.0,3,20,69,2025-10-16,2025-09-14,0,0
L103815,Customer_03815,Technology,France,Partner,11451.35,1-10,Grace Lee,Lost,0.0,13,39,1,2025-12-08,2025-08-11,0,0
L103816,Customer_03816,Manufacturing,France,Partner,10211.53,51-200,Alice Johnson,Negotiation,0.0,4,46,59,2026-03-15,2025-10-09,0,0
L103817,Customer_03817,Energy,Japan,Paid Ads,15717.34,501-1000,David Wilson,Proposal Sent,0.0,15,42,13,2024-12-26,2024-08-13,0,0
L103818,Customer_03818,Real Estate,Brazil,Trade Show,7715.84,1000+,Alice Johnson,Qualified,0.0,8,19,90,2024-11-15,2024-08-26,0,0
L103819,Customer_03819,Energy,United Kingdom,Cold Call,11331.1,201-500,Emma Brown,Contacted,9206.31,17,33,94,2024-07-28,2024-07-24,1,0
L103820,Customer_03820,Finance,Canada,Email Campaign,7092.65,201-500,Carol Davis,Won,0.0,3,29,15,2025-12-02,2025-09-18,0,0
L103821,Customer_03821,Technology,France,Trade Show,20178.11,51-200,Henry Chen,Negotiation,0.0,2,20,53,2025-02-08,2024-12-20,0,0
L103822,Customer_03822,Education,India,Referral,15795.28,501-1000,Bob Smith,Contacted,0.0,19,31,59,2025-07-03,2025-01-29,0,0
L103823,Customer_03823,Finance,United States,Social Media,9878.67,51-200,Grace Lee,Proposal Sent,0.0,6,46,76,2025-06-02,2024-12-14,0,0
L103824,Customer_03824,Education,Brazil,Social Media,13711.02,1-10,Carol Davis,New,0.0,1,1,48,2026-05-05,2026-03-25,0,0
L103825,Customer_03825,Hospitality,Brazil,Trade Show,11447.11,11-50,Henry Chen,Qualified,12105.18,16,45,88,2024-09-26,2024-08-30,1,0
L103826,Customer_03826,Retail,Germany,Email Campaign,29754.23,201-500,Bob Smith,Proposal Sent,0.0,8,18,34,2025-01-28,2024-09-03,0,0
L103827,Customer_03827,Education,United Kingdom,Trade Show,9811.31,1000+,Carol Davis,Negotiation,0.0,18,41,32,2025-05-22,2024-12-16,0,0
L103828,Customer_03828,Real Estate,India,Website,20837.96,51-200,Carol Davis,New,0.0,8,5,72,2025-11-20,2025-05-28,0,0
L103829,Customer_03829,Finance,Germany,Trade Show,8154.74,1000+,Henry Chen,New,5751.35,15,44,54,2026-01-10,2025-08-25,1,0
L103830,Customer_03830,Energy,United Arab Emirates,Partner,23622.78,501-1000,Frank Miller,Contacted,0.0,11,22,8,2026-04-13,2026-01-20,0,0
L103831,Customer_03831,Healthcare,Brazil,Paid Ads,27614.99,201-500,Grace Lee,Proposal Sent,0.0,9,45,65,2026-08-13,2026-06-06,0,0
L103832,Customer_03832,Energy,United Arab Emirates,Paid Ads,28542.64,501-1000,Emma Brown,Lost,0.0,9,21,27,2024-08-28,2024-08-18,0,0
L103833,Customer_03833,Real Estate,Australia,Cold Call,37410.69,51-200,Grace Lee,Won,0.0,5,37,84,2026-07-27,2026-02-18,0,0
L103834,Customer_03834,Finance,United Arab Emirates,Website,16394.67,51-200,Frank Miller,Won,0.0,14,29,83,2026-05-10,2025-11-13,0,0
L103835,Customer_03835,Telecom,United States,Trade Show,31779.05,501-1000,Frank Miller,Contacted,0.0,10,10,42,2026-02-12,2025-08-30,0,0
L103836,Customer_03836,Finance,Germany,Website,41644.56,201-500,Grace Lee,New,0.0,0,12,85,2025-06-25,2025-03-14,0,0
L103837,Customer_03837,Education,United States,Cold Call,6090.97,201-500,Henry Chen,Lost,0.0,7,26,95,2026-06-13,2026-01-08,0,0
L103838,Customer_03838,Hospitality,India,Trade Show,8758.09,51-200,Emma Brown,Proposal Sent,0.0,8,24,72,2026-02-13,2026-02-13,0,0
L103839,Customer_03839,Hospitality,Australia,Social Media,4689.16,1000+,David Wilson,New,0.0,17,30,60,2026-02-03,2025-11-22,0,0
L103840,Customer_03840,Energy,Germany,Social Media,28079.66,1-10,Frank Miller,Proposal Sent,0.0,8,40,93,2025-12-11,2025-11-22,0,0
L103841,Customer_03841,Manufacturing,France,Partner,4647.23,1-10,Frank Miller,Negotiation,0.0,11,38,87,2026-09-20,2026-06-07,0,0
L103842,Customer_03842,Education,India,Referral,3843.39,51-200,Henry Chen,Contacted,0.0,1,2,47,2025-10-08,2025-10-08,0,0
L103843,Customer_03843,Retail,United Kingdom,Partner,6197.03,1-10,Frank Miller,New,0.0,7,24,8,2025-08-06,2025-06-12,0,0
L103844,Customer_03844,Hospitality,Australia,Social Media,3956.76,51-200,Henry Chen,Negotiation,0.0,5,7,60,2025-11-11,2025-08-28,0,0
L103845,Customer_03845,Manufacturing,India,Email Campaign,16163.5,201-500,Frank Miller,New,0.0,9,25,46,2025-11-29,2025-11-06,0,0
L103846,Customer_03846,Telecom,Germany,Email Campaign,6253.02,51-200,Henry Chen,Qualified,7265.02,17,26,36,2024-10-04,2024-09-19,1,0
L103847,Customer_03847,Retail,Germany,Social Media,4092.05,11-50,Grace Lee,Won,3911.31,18,49,17,2026-06-24,2026-01-13,1,0
L103848,Customer_03848,Telecom,France,Social Media,12973.82,11-50,Henry Chen,Lost,0.0,5,19,71,2024-12-31,2024-11-12,0,0
L103849,Customer_03849,Healthcare,Australia,Cold Call,13520.72,201-500,Bob Smith,Qualified,9746.02,12,22,91,2025-10-24,2025-05-01,1,0
L103850,Customer_03850,Telecom,Germany,Referral,3608.88,1000+,Henry Chen,New,0.0,19,25,59,2025-06-05,2025-03-31,0,0
L103851,Customer_03851,Technology,France,Referral,8106.4,501-1000,Carol Davis,Qualified,0.0,4,6,23,2026-01-09,2025-12-30,0,0
L103852,Customer_03852,Finance,Australia,Cold Call,12679.64,201-500,Grace Lee,Contacted,0.0,8,2,0,2024-09-01,2024-08-14,0,0
L103853,Customer_03853,Retail,United Kingdom,Cold Call,10406.89,1-10,David Wilson,Lost,0.0,10,35,71,2025-12-08,2025-08-07,0,0
L103854,Customer_03854,Manufacturing,Australia,Social Media,10607.98,11-50,David Wilson,Negotiation,0.0,0,15,15,2025-07-17,2025-07-15,0,0
L103855,Customer_03855,Telecom,United Kingdom,Paid Ads,30500.58,51-200,Frank Miller,Qualified,0.0,9,18,6,2026-07-11,2026-01-22,0,0
L103856,Customer_03856,Retail,United Kingdom,Website,60028.9,11-50,Emma Brown,Won,0.0,2,49,19,2025-09-19,2025-08-05,0,0
L103857,Customer_03857,Technology,Germany,Cold Call,10728.84,501-1000,Frank Miller,Contacted,0.0,6,12,20,2025-06-28,2025-03-11,0,0
L103858,Customer_03858,Retail,Germany,Website,5295.87,51-200,Alice Johnson,Proposal Sent,0.0,2,45,33,2024-11-23,2024-09-05,0,0
L103859,Customer_03859,Manufacturing,United States,Paid Ads,11336.6,1000+,Grace Lee,Lost,0.0,14,31,31,2024-11-12,2024-11-04,0,0
L103860,Customer_03860,Education,United Arab Emirates,Trade Show,15306.08,11-50,David Wilson,Contacted,0.0,16,13,19,2026-08-01,2026-03-28,0,0
L103861,Customer_03861,Real Estate,France,Referral,12870.65,51-200,Grace Lee,Contacted,0.0,5,47,78,2026-05-24,2026-05-22,0,0
L103862,Customer_03862,Healthcare,Japan,Email Campaign,20485.73,501-1000,Carol Davis,Lost,0.0,0,31,82,2025-01-14,2024-08-24,0,0
L103863,Customer_03863,Real Estate,United Arab Emirates,Trade Show,62839.33,11-50,Emma Brown,Qualified,0.0,9,15,25,2025-02-27,2024-11-29,0,0
L103864,Customer_03864,Real Estate,Japan,Paid Ads,4027.15,501-1000,Emma Brown,Contacted,0.0,2,22,36,2026-05-25,2026-04-01,0,0
L103865,Customer_03865,Telecom,Japan,Social Media,9367.9,201-500,Bob Smith,New,0.0,8,18,81,2025-04-24,2024-11-06,0,0
L103866,Customer_03866,Education,United Kingdom,Cold Call,39292.94,201-500,David Wilson,Qualified,0.0,10,42,95,2025-02-15,2025-01-10,0,0
L103867,Customer_03867,Energy,France,Trade Show,9270.27,51-200,Frank Miller,Proposal Sent,0.0,9,23,78,2024-10-04,2024-08-15,0,0
L103868,Customer_03868,Healthcare,Brazil,Trade Show,23217.13,1000+,Grace Lee,Qualified,0.0,10,1,55,2026-07-19,2026-03-25,0,0
L103869,Customer_03869,Telecom,Australia,Trade Show,20777.59,501-1000,Henry Chen,Contacted,0.0,11,34,99,2025-01-25,2024-11-23,0,0
L103870,Customer_03870,Technology,United States,Website,31755.33,11-50,David Wilson,Qualified,0.0,3,37,72,2026-01-22,2025-10-27,0,0
L103871,Customer_03871,Finance,Australia,Trade Show,50987.6,201-500,Frank Miller,Negotiation,0.0,13,19,67,2025-11-02,2025-06-12,0,0
L103872,Customer_03872,Energy,Japan,Website,16867.62,1000+,Bob Smith,Lost,0.0,13,46,2,2026-06-26,2026-01-13,0,0
L103873,Customer_03873,Manufacturing,Japan,Paid Ads,3936.0,11-50,Henry Chen,Negotiation,0.0,2,21,63,2026-10-21,2026-05-30,0,0
L103874,Customer_03874,Real Estate,France,Paid Ads,8182.19,201-500,Grace Lee,Negotiation,0.0,8,13,28,2025-03-13,2025-02-27,0,0
L103875,Customer_03875,Real Estate,Germany,Social Media,61712.21,501-1000,Henry Chen,Won,68193.29,5,35,60,2026-11-12,2026-05-27,1,0
L103876,Customer_03876,Real Estate,France,Trade Show,4964.47,11-50,David Wilson,New,0.0,7,6,57,2025-10-29,2025-08-15,0,0
L103877,Customer_03877,Healthcare,Germany,Website,18916.02,201-500,Carol Davis,Contacted,0.0,15,49,10,2026-07-27,2026-02-27,0,0
L103878,Customer_03878,Finance,France,Partner,2298.11,201-500,Grace Lee,New,0.0,11,34,46,2024-11-07,2024-09-17,0,0
L103879,Customer_03879,Technology,France,Cold Call,5188.19,11-50,Frank Miller,Contacted,0.0,18,15,51,2025-12-12,2025-08-28,0,0
L103880,Customer_03880,Energy,Canada,Cold Call,24856.04,11-50,Bob Smith,Lost,0.0,11,4,4,2026-08-27,2026-03-07,0,0
L103881,Customer_03881,Healthcare,United States,Trade Show,13700.29,201-500,Emma Brown,Contacted,0.0,0,29,85,2025-02-06,2024-08-22,0,0
L103882,Customer_03882,Education,Germany,Paid Ads,10264.95,11-50,Frank Miller,Won,0.0,14,29,93,2025-06-30,2025-03-05,0,0
L103883,Customer_03883,Manufacturing,France,Email Campaign,7554.89,1000+,David Wilson,New,0.0,1,39,2,2026-07-02,2026-03-14,0,0
L103884,Customer_03884,Finance,United Kingdom,Social Media,3302.45,201-500,Carol Davis,Qualified,0.0,6,14,12,2025-11-09,2025-11-04,0,0
L103885,Customer_03885,Manufacturing,Japan,Social Media,21706.87,501-1000,Bob Smith,Qualified,0.0,18,10,12,2025-10-08,2025-06-22,0,0
L103886,Customer_03886,Technology,India,Cold Call,10957.69,51-200,David Wilson,Contacted,0.0,19,20,44,2025-03-15,2024-12-30,0,0
L103887,Customer_03887,Finance,United Arab Emirates,Social Media,4604.06,11-50,Bob Smith,Qualified,0.0,2,40,60,2024-07-24,2024-07-22,0,0
L103888,Customer_03888,Finance,Australia,Paid Ads,13645.05,51-200,Carol Davis,Negotiation,0.0,19,45,24,2025-05-03,2024-11-14,0,0
L103889,Customer_03889,Energy,United Kingdom,Email Campaign,20067.84,501-1000,Bob Smith,Qualified,0.0,19,17,84,2026-09-29,2026-07-10,0,0
L103890,Customer_03890,Education,United Arab Emirates,Partner,11608.91,51-200,David Wilson,Won,0.0,17,2,31,2025-12-23,2025-08-07,0,0
L103891,Customer_03891,Hospitality,Canada,Partner,14489.72,11-50,Frank Miller,Lost,0.0,16,5,30,2026-06-23,2026-06-16,0,0
L103892,Customer_03892,Manufacturing,India,Partner,13721.08,1-10,David Wilson,Qualified,0.0,1,27,58,2026-01-25,2025-12-12,0,0
L103893,Customer_03893,Healthcare,France,Trade Show,8145.69,201-500,Bob Smith,Lost,0.0,2,1,87,2026-06-14,2026-01-04,0,0
L103894,Customer_03894,Real Estate,Canada,Paid Ads,13876.91,501-1000,Grace Lee,New,0.0,12,36,24,2026-06-24,2026-01-07,0,0
L103895,Customer_03895,Hospitality,Canada,Trade Show,22351.57,201-500,David Wilson,Contacted,0.0,2,1,33,2026-02-07,2026-02-06,0,0
L103896,Customer_03896,Education,Germany,Paid Ads,27563.58,11-50,Emma Brown,Qualified,0.0,5,21,33,2026-03-10,2025-10-01,0,0
L103897,Customer_03897,Technology,Australia,Trade Show,23237.22,11-50,Emma Brown,Proposal Sent,0.0,19,39,46,2025-09-15,2025-07-22,0,0
L103898,Customer_03898,Retail,Brazil,Partner,8328.44,51-200,Emma Brown,Proposal Sent,0.0,18,23,42,2024-09-30,2024-08-23,0,0
L103899,Customer_03899,Hospitality,United States,Paid Ads,20855.0,51-200,David Wilson,Proposal Sent,0.0,5,33,95,2026-03-15,2025-09-17,0,0
L103900,Customer_03900,Education,United Kingdom,Paid Ads,18505.56,11-50,Grace Lee,Lost,0.0,10,16,14,2026-10-07,2026-07-03,0,0
L103901,Customer_03901,Hospitality,Japan,Social Media,8129.09,1000+,Grace Lee,Contacted,7620.53,10,39,41,2025-10-10,2025-05-20,1,0
L103902,Customer_03902,Education,Australia,Trade Show,9652.59,11-50,Henry Chen,Won,0.0,5,21,25,2026-01-06,2025-12-13,0,0
L103903,Customer_03903,Technology,United Arab Emirates,Paid Ads,21499.5,11-50,David Wilson,Proposal Sent,0.0,4,37,59,2026-08-18,2026-04-04,0,0
L103904,Customer_03904,Energy,India,Email Campaign,35025.64,201-500,Carol Davis,Qualified,29785.86,8,47,78,2025-05-22,2025-03-18,1,0
L103905,Customer_03905,Telecom,India,Website,3758.7,501-1000,Alice Johnson,Contacted,0.0,12,19,93,2025-07-13,2025-03-07,0,0
L103906,Customer_03906,Telecom,Japan,Paid Ads,42110.1,51-200,David Wilson,Contacted,0.0,16,11,43,2026-03-06,2025-11-08,0,0
L103907,Customer_03907,Hospitality,India,Trade Show,30179.31,501-1000,Henry Chen,Qualified,0.0,16,46,26,2026-02-23,2026-02-14,0,0
L103908,Customer_03908,Finance,France,Email Campaign,15357.86,1-10,Carol Davis,Won,0.0,0,34,96,2026-01-01,2025-07-28,0,0
L103909,Customer_03909,Hospitality,Australia,Trade Show,11288.03,201-500,Grace Lee,Qualified,9548.27,13,43,9,2025-10-15,2025-08-25,1,0
L103910,Customer_03910,Healthcare,Germany,Website,17558.68,1-10,Grace Lee,New,0.0,12,18,13,2024-10-16,2024-08-12,0,0
L103911,Customer_03911,Hospitality,France,Email Campaign,8532.21,1-10,Frank Miller,Won,0.0,0,17,95,2026-11-16,2026-06-26,0,0
L103912,Customer_03912,Finance,India,Cold Call,11797.15,201-500,Emma Brown,Negotiation,0.0,16,6,88,2026-08-16,2026-03-12,0,0
L103913,Customer_03913,Education,United Kingdom,Cold Call,4757.52,11-50,Grace Lee,Lost,0.0,11,38,55,2025-05-25,2024-12-15,0,0
L103914,Customer_03914,Telecom,India,Paid Ads,3947.88,1-10,Alice Johnson,Proposal Sent,0.0,14,42,32,2024-11-16,2024-08-27,0,0
L103915,Customer_03915,Technology,Australia,Social Media,68364.89,11-50,Bob Smith,Negotiation,46765.12,13,40,96,2025-06-21,2025-04-19,1,0
L103916,Customer_03916,Technology,France,Referral,13962.81,501-1000,Bob Smith,Qualified,0.0,6,14,95,2026-04-28,2025-12-02,0,0
L103917,Customer_03917,Energy,United States,Cold Call,15407.08,201-500,Grace Lee,Negotiation,0.0,4,24,86,2026-04-05,2026-02-18,0,0
